id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7524319,13/01/2010 12:44,1500,5180,$6.81,Swipe Transaction,57885,Elk Grove,CA,95624,5411,
7524320,13/01/2010 12:44,1692,5371,-$70.00,Swipe Transaction,22204,Katonah,NY,10536,5541,
7524321,13/01/2010 12:45,1081,3427,$180.00,Swipe Transaction,27092,Aurora,CO,80013,4829,
7524323,13/01/2010 12:45,1448,4685,$27.65,Online Transaction,39021,ONLINE,,,4784,
7524324,13/01/2010 12:45,1557,2102,$4.14,Swipe Transaction,46284,Beaverton,OR,97008,5411,
7524325,13/01/2010 12:45,1675,4692,$16.45,Swipe Transaction,61195,Puyallup,WA,98374,5541,
7524327,13/01/2010 12:46,459,120,$52.87,Swipe Transaction,21151,Blackville,SC,29817,5310,
7524328,13/01/2010 12:46,580,5109,$77.62,Swipe Transaction,44432,Cloverdale,OH,45827,8043,
7524329,13/01/2010 12:46,1413,4673,$6.29,Swipe Transaction,71500,Switz City,IN,47465,5812,
7524330,13/01/2010 12:46,1453,234,$13.30,Swipe Transaction,24504,Athens,AL,35613,4214,Bad PIN
7524331,13/01/2010 12:47,219,5853,$16.95,Swipe Transaction,13242,Harrison,MI,48625,7230,
7524332,13/01/2010 12:47,1595,2429,$9.91,Swipe Transaction,50783,Bronx,NY,10466,5411,
7524333,13/01/2010 12:47,1638,4728,$21.46,Swipe Transaction,39637,Lakeville,MN,55044,5411,
7524334,13/01/2010 12:47,1825,4310,$67.01,Swipe Transaction,91325,Aurora,CO,80013,4900,
7524335,13/01/2010 12:47,1985,4085,$11.60,Swipe Transaction,20519,Decatur,GA,30033,5942,
7524336,13/01/2010 12:48,727,4698,$7.32,Swipe Transaction,75781,Saint Louis,MO,63116,5411,
7524337,13/01/2010 12:48,989,2938,$19.12,Swipe Transaction,41983,Chantilly,VA,20152,5411,
7524338,13/01/2010 12:48,1105,4119,$145.77,Swipe Transaction,70873,Mission,TX,78572,8041,
7524339,13/01/2010 12:48,1246,5023,$55.15,Swipe Transaction,32175,Mobile,AL,36693,7538,
7524340,13/01/2010 12:48,1378,4227,$14.51,Swipe Transaction,26810,Kimberly,WI,54136,5541,
7524341,13/01/2010 12:48,1484,5058,-$52.00,Swipe Transaction,59935,Tucson,AZ,85749,5499,
7524342,13/01/2010 12:49,1029,3346,$152.58,Online Transaction,73186,ONLINE,,,4814,
7524343,13/01/2010 12:49,1452,3801,-$78.00,Swipe Transaction,59935,Houston,TX,77056,5499,
7524344,13/01/2010 12:50,1155,2997,$0.75,Swipe Transaction,86438,Rio Rico,AZ,85648,5499,
7524345,13/01/2010 12:50,1549,3264,$72.41,Swipe Transaction,34796,Houston,TX,77096,7538,
7524347,13/01/2010 12:50,1807,165,$32.37,Online Transaction,39021,ONLINE,,,4784,
7524348,13/01/2010 12:50,1998,2160,$2.89,Swipe Transaction,52929,Burlingame,CA,94010,5921,
7524349,13/01/2010 12:51,583,3326,$37.15,Swipe Transaction,76232,Aurora,IL,60505,7995,
7524350,13/01/2010 12:51,858,13,$70.00,Swipe Transaction,5248,Georgetown,TX,78633,5499,
7524351,13/01/2010 12:51,1211,2400,$50.00,Swipe Transaction,22204,Memphis,TN,38134,5541,
7524352,13/01/2010 12:51,1211,2400,$18.74,Swipe Transaction,22204,Memphis,TN,38134,5541,
7524353,13/01/2010 12:51,1484,5058,$52.00,Swipe Transaction,59935,Tucson,AZ,85749,5499,
7524354,13/01/2010 12:51,1976,1171,$63.96,Swipe Transaction,41260,Hampstead,MD,21074,5541,
7524355,13/01/2010 12:52,208,2426,-$95.00,Swipe Transaction,43293,Bothell,WA,98021,5499,
7524356,13/01/2010 12:52,380,5838,$137.32,Online Transaction,43531,ONLINE,,,6300,
7524357,13/01/2010 12:52,490,5133,$53.38,Swipe Transaction,17354,San Antonio,TX,78230,5211,
7524358,13/01/2010 12:52,1173,4696,$10.93,Swipe Transaction,57890,Casper,WY,82604,8049,
7524359,13/01/2010 12:52,1340,3272,$133.99,Swipe Transaction,50619,Houston,TX,77064,5912,
7524360,13/01/2010 12:53,737,148,$17.04,Swipe Transaction,88374,Medford,OR,97504,5411,
7524361,13/01/2010 12:53,1843,4553,$37.39,Swipe Transaction,20519,Lockport,IL,60441,5942,
7524362,13/01/2010 12:53,1853,5814,$15.44,Swipe Transaction,20561,Stanberry,MO,64489,5912,
7524364,13/01/2010 12:54,696,39,$1.52,Swipe Transaction,83229,Miami,FL,33185,5411,
7524365,13/01/2010 12:54,726,3431,$4.26,Swipe Transaction,20519,Paramount,CA,90723,5942,
7524366,13/01/2010 12:54,1054,3860,$11.05,Swipe Transaction,46284,Happy Valley,OR,97086,5411,
7524367,13/01/2010 12:54,1777,4557,$53.00,Swipe Transaction,59935,Annandale,VA,22003,5499,
7524368,13/01/2010 12:54,1928,2434,$8.84,Swipe Transaction,75781,Ridgefield,WA,98642,5411,
7524369,13/01/2010 12:54,1963,4565,$26.11,Online Transaction,18563,ONLINE,,,4121,
7524370,13/01/2010 12:55,156,4604,$14.02,Swipe Transaction,97503,Fontana,CA,92335,5812,
7524372,13/01/2010 12:55,1286,5168,$14.32,Swipe Transaction,66558,Orchard Park,NY,14127,5912,
7524373,13/01/2010 12:55,1422,4983,$2.55,Swipe Transaction,20519,Chapel Hill,NC,27517,5942,
7524374,13/01/2010 12:55,1533,4625,$160.00,Swipe Transaction,27092,Indianapolis,IN,46239,4829,
7524375,13/01/2010 12:55,1534,4250,$29.55,Online Transaction,16798,ONLINE,,,4121,
7524376,13/01/2010 12:56,823,2868,$29.86,Swipe Transaction,22204,Anthony,NM,88021,5541,
7524377,13/01/2010 12:56,858,13,$59.30,Swipe Transaction,5248,Georgetown,TX,78633,5499,
7524378,13/01/2010 12:56,951,2942,$21.84,Swipe Transaction,77668,Compton,CA,90222,4121,
7524379,13/01/2010 12:56,1145,5444,$14.68,Online Transaction,16798,ONLINE,,,4121,
7524380,13/01/2010 12:56,1543,3864,$122.04,Swipe Transaction,53511,Sherman Oaks,CA,91403,7538,
7524381,13/01/2010 12:56,1669,3303,$6.87,Swipe Transaction,50783,Wilton,CA,95693,5411,
7524382,13/01/2010 12:57,96,3695,$234.00,Swipe Transaction,7777,Maple Valley,WA,98038,3684,
7524383,13/01/2010 12:57,449,2225,$5.60,Swipe Transaction,75936,New Kensington,PA,15068,5814,
7524384,13/01/2010 12:57,461,5482,$11.38,Swipe Transaction,44919,Columbus,OH,43221,5814,
7524385,13/01/2010 12:57,906,3760,$6.09,Swipe Transaction,35451,Tooele,UT,84074,5812,
7524386,13/01/2010 12:57,1266,2478,$11.17,Swipe Transaction,60769,Guadalajara,Mexico,,5812,
7524387,13/01/2010 12:57,1487,5978,$18.01,Swipe Transaction,24504,Oil City,PA,16301,4214,
7524388,13/01/2010 12:58,303,149,$110.88,Swipe Transaction,35166,Windsor,CO,80550,5411,
7524389,13/01/2010 12:58,1173,4696,$6.05,Swipe Transaction,69972,Casper,WY,82604,5814,
7524390,13/01/2010 12:58,1379,2604,$10.01,Swipe Transaction,75040,Clinton Township,MI,48036,5812,
7524391,13/01/2010 12:58,1452,3801,$13.93,Swipe Transaction,59935,Houston,TX,77056,5499,
7524392,13/01/2010 12:58,1515,5558,$101.46,Swipe Transaction,42123,Lebanon,PA,17042,6300,
7524393,13/01/2010 12:58,1640,5171,$11.32,Swipe Transaction,46284,Adrian,MI,49221,5411,
7524394,13/01/2010 12:58,1818,3418,$11.99,Swipe Transaction,45872,Philadelphia,PA,19102,5813,
7524396,13/01/2010 12:59,208,2426,$95.00,Swipe Transaction,43293,Bothell,WA,98021,5499,
7524397,13/01/2010 12:59,291,169,$4.20,Swipe Transaction,16860,Dalton,GA,30720,7542,
7524398,13/01/2010 12:59,414,2815,$41.88,Online Transaction,39021,ONLINE,,,4784,
7524399,13/01/2010 12:59,509,4588,$1.99,Swipe Transaction,96510,Huntington,WV,25705,5812,
7524400,13/01/2010 12:59,898,3356,$17.68,Swipe Transaction,32175,Allentown,PA,18102,7538,
7524401,13/01/2010 12:59,1116,5559,$119.92,Swipe Transaction,20561,Warminster,PA,18974,5912,
7524402,13/01/2010 12:59,1879,3840,$32.37,Swipe Transaction,43337,Salisbury,NC,28147,7230,
7524404,13/01/2010 13:00,639,5016,$1.32,Swipe Transaction,14528,Sandusky,OH,44870,5499,
7524405,13/01/2010 13:00,957,5042,$100.00,Swipe Transaction,27092,Montgomery Village,MD,20886,4829,
7524406,13/01/2010 13:01,112,1134,$1.41,Swipe Transaction,86438,Carthage,NY,13619,5499,
7524407,13/01/2010 13:01,198,3647,$32.45,Swipe Transaction,98374,Palm Bay,FL,32909,5411,
7524409,13/01/2010 13:01,402,2536,$41.49,Online Transaction,39021,ONLINE,,,4784,Bad CVV
7524410,13/01/2010 13:01,402,2536,$35.99,Online Transaction,39021,ONLINE,,,4784,
7524411,13/01/2010 13:01,419,3792,$25.02,Swipe Transaction,81833,Valley Springs,CA,95252,5912,
7524413,13/01/2010 13:01,1558,3750,$50.54,Swipe Transaction,33579,Brooklyn,NY,11222,5310,
7524415,13/01/2010 13:02,123,227,$11.93,Swipe Transaction,30434,Griffin,GA,30224,5921,
7524416,13/01/2010 13:02,538,5441,$6.81,Swipe Transaction,91828,Vanceboro,NC,28586,5921,
7524417,13/01/2010 13:02,669,3793,$20.61,Swipe Transaction,61195,Plattsburgh,NY,12901,5541,
7524418,13/01/2010 13:02,711,4689,$100.00,Swipe Transaction,27092,Belleville,IL,62221,4829,
7524419,13/01/2010 13:02,906,2174,$18.52,Swipe Transaction,83480,Tooele,UT,84074,9402,
7524421,13/01/2010 13:03,155,239,$1.70,Swipe Transaction,98374,Collins,MS,39428,5411,
7524422,13/01/2010 13:03,252,3675,$59.47,Swipe Transaction,50494,Butler,OH,44822,7538,
7524423,13/01/2010 13:03,1567,2916,$24.34,Swipe Transaction,28395,Vestal,NY,13850,5541,
7524424,13/01/2010 13:03,1816,985,$51.26,Swipe Transaction,71400,Kokomo,IN,46901,5661,
7524426,13/01/2010 13:04,1176,5003,-$54.00,Swipe Transaction,59935,New Prague,MN,56071,5499,
7524427,13/01/2010 13:04,1638,4956,$15.16,Swipe Transaction,50783,Lakeville,MN,55044,5411,
7524428,13/01/2010 13:04,1891,5440,$3.02,Swipe Transaction,75936,Daytona Beach,FL,32118,5814,
7524429,13/01/2010 13:05,106,1037,-$68.00,Swipe Transaction,43293,Indianapolis,IN,46203,5499,
7524430,13/01/2010 13:05,425,5149,$129.77,Swipe Transaction,59935,Carmel Valley,CA,93924,5499,
7524431,13/01/2010 13:05,605,212,$1.15,Swipe Transaction,86438,Rantoul,IL,61866,5499,
7524432,13/01/2010 13:05,1234,22,$2.48,Swipe Transaction,14528,Houston,TX,77058,5499,
7524433,13/01/2010 13:05,1875,4167,$15.26,Swipe Transaction,92593,Canal Fulton,OH,44614,7210,
7524434,13/01/2010 13:06,447,2142,$12.15,Swipe Transaction,61195,Muskegon,MI,49441,5541,
7524435,13/01/2010 13:06,1176,5003,$52.14,Swipe Transaction,59935,New Prague,MN,56071,5499,
7524436,13/01/2010 13:06,1959,89,$28.45,Swipe Transaction,56268,Chardon,OH,44024,7210,
7524437,13/01/2010 13:07,428,3842,$134.60,Online Transaction,65108,ONLINE,,,4899,Insufficient Balance
7524438,13/01/2010 13:07,914,2859,$23.17,Swipe Transaction,36653,Wichita,KS,67212,5300,
7524442,13/01/2010 13:08,1103,2599,$34.24,Swipe Transaction,32858,Phoenix,AZ,85016,5311,
7524443,13/01/2010 13:08,1367,2053,$9.72,Swipe Transaction,55173,Green Bay,WI,54302,5411,
7524445,13/01/2010 13:08,1720,2492,$160.00,Swipe Transaction,27092,Fort Worth,TX,76133,4829,
7524447,13/01/2010 13:09,55,3667,$2.68,Swipe Transaction,14528,Richmond,CA,94804,5499,
7524448,13/01/2010 13:09,364,4623,$2.60,Swipe Transaction,42960,Alcoa,TN,37701,5912,
7524449,13/01/2010 13:09,1129,5492,$11.34,Swipe Transaction,69972,Oceanside,CA,92058,5814,
7524451,13/01/2010 13:09,1485,4298,$15.64,Swipe Transaction,65775,Mexico City,Mexico,,5411,
7524452,13/01/2010 13:09,1692,3646,$97.00,Swipe Transaction,22204,Katonah,NY,10536,5541,
7524453,13/01/2010 13:09,1788,2538,$11.96,Swipe Transaction,44036,Raceland,LA,70394,5411,
7524454,13/01/2010 13:09,1963,4565,$25.47,Online Transaction,16798,ONLINE,,,4121,
7524455,13/01/2010 13:10,394,4717,$24.60,Swipe Transaction,36250,Stamford,CT,6906,8099,
7524456,13/01/2010 13:10,996,4661,$92.00,Swipe Transaction,59935,Hollywood,FL,33024,5499,
7524458,13/01/2010 13:11,1083,3447,$1.00,Swipe Transaction,14528,Flatwoods,KY,41139,5499,
7524460,13/01/2010 13:11,1750,3714,$90.00,Swipe Transaction,59935,La Grange,IL,60525,5499,
7524461,13/01/2010 13:12,996,4661,-$92.00,Swipe Transaction,59935,Hollywood,FL,33024,5499,
7524462,13/01/2010 13:12,1245,5347,$86.66,Online Transaction,88459,ONLINE,,,5311,
7524465,13/01/2010 13:12,1777,4557,$50.00,Swipe Transaction,61195,Annandale,VA,22003,5541,
7524466,13/01/2010 13:13,106,1037,$68.00,Swipe Transaction,43293,Indianapolis,IN,46203,5499,
7524468,13/01/2010 13:13,1041,2500,$14.31,Swipe Transaction,75936,Hixson,TN,37343,5814,
7524469,13/01/2010 13:13,1452,3801,$32.26,Swipe Transaction,87625,Houston,TX,77056,5812,
7524471,13/01/2010 13:14,122,3794,$14.72,Swipe Transaction,46284,Hammond,LA,70401,5411,
7524472,13/01/2010 13:14,823,2868,-$57.00,Swipe Transaction,43293,Las Cruces,NM,88012,5499,
7524473,13/01/2010 13:14,992,4511,$9.76,Swipe Transaction,47117,Chesterfield,VA,23832,5411,
7524474,13/01/2010 13:14,1405,2578,$36.05,Swipe Transaction,48439,Grand Forks,ND,58201,5912,
7524475,13/01/2010 13:14,1464,3677,$100.00,Swipe Transaction,27092,Schenectady,NY,12309,4829,
7524476,13/01/2010 13:15,122,2447,$96.56,Swipe Transaction,64795,Patterson,LA,70392,8041,
7524477,13/01/2010 13:15,244,1082,$1.30,Swipe Transaction,86438,Steinhatchee,FL,32359,5499,
7524478,13/01/2010 13:15,364,4623,$110.04,Online Transaction,17976,ONLINE,,,4900,
7524480,13/01/2010 13:15,823,2868,$57.00,Swipe Transaction,43293,Las Cruces,NM,88012,5499,
7524482,13/01/2010 13:15,1381,3738,$2.55,Swipe Transaction,14528,Mentor,OH,44060,5499,
7524483,13/01/2010 13:16,335,5131,$120.00,Swipe Transaction,27092,Palm Beach Gardens,FL,33410,4829,
7524484,13/01/2010 13:16,1229,5547,$155.09,Swipe Transaction,81833,Wildwood,NJ,8260,5912,
7524485,13/01/2010 13:16,1692,3646,$78.78,Swipe Transaction,22204,Katonah,NY,10536,5541,
7524486,13/01/2010 13:16,1750,3714,$75.80,Swipe Transaction,59935,La Grange,IL,60525,5499,
7524488,13/01/2010 13:17,176,2603,$66.47,Swipe Transaction,20519,Atlanta,GA,30324,5942,
7524489,13/01/2010 13:17,428,3842,$116.48,Online Transaction,65108,ONLINE,,,4899,
7524491,13/01/2010 13:17,468,4705,$120.00,Swipe Transaction,27092,Marion,IA,52302,4829,
7524492,13/01/2010 13:17,669,1151,$72.65,Swipe Transaction,75781,Plattsburgh,NY,12901,5411,
7524493,13/01/2010 13:17,1256,236,$27.33,Online Transaction,39021,ONLINE,,,4784,
7524494,13/01/2010 13:17,1268,4965,$12.11,Swipe Transaction,81833,Centre,AL,35960,5912,
7524495,13/01/2010 13:17,1529,4985,$0.44,Swipe Transaction,14528,Pompano Beach,FL,33076,5499,
7524496,13/01/2010 13:18,28,2568,$46.21,Online Transaction,89705,ONLINE,,,5193,
7524497,13/01/2010 13:18,327,4170,$7.51,Swipe Transaction,55092,Saint Johnsbury,VT,5819,5411,
7524498,13/01/2010 13:18,425,5149,-$92.00,Swipe Transaction,59935,Carmel Valley,CA,93924,5499,
7524501,13/01/2010 13:18,1569,4109,$40.00,Swipe Transaction,27092,Woonsocket,SD,57385,4829,
7524502,13/01/2010 13:19,1696,2408,$59.00,Swipe Transaction,61195,Merritt Island,FL,32952,5541,
7524503,13/01/2010 13:20,106,1037,$10.94,Swipe Transaction,43293,Indianapolis,IN,46203,5499,
7524504,13/01/2010 13:20,642,162,$37.56,Swipe Transaction,78393,Atlanta,TX,75551,4900,
7524505,13/01/2010 13:20,1340,2178,$13.64,Swipe Transaction,61195,Houston,TX,77064,5541,
7524506,13/01/2010 13:20,1451,3226,$5.29,Swipe Transaction,35451,Winthrop,MA,2152,5812,
7524507,13/01/2010 13:20,1520,3329,$1.09,Swipe Transaction,14528,Tulare,CA,93274,5499,
7524509,13/01/2010 13:20,1785,2037,$45.87,Swipe Transaction,71904,Brownsville,TX,78520,5300,
7524510,13/01/2010 13:21,0,4639,$50.46,Swipe Transaction,41527,Scarborough,ME,4074,5310,
7524511,13/01/2010 13:21,425,5149,$92.00,Swipe Transaction,59935,Carmel Valley,CA,93924,5499,
7524512,13/01/2010 13:21,592,3659,$6.01,Swipe Transaction,22204,Hendersonville,NC,28792,5541,
7524513,13/01/2010 13:21,648,3888,$60.00,Swipe Transaction,27092,Clovis,NM,88101,4829,
7524515,13/01/2010 13:21,727,3808,$7.03,Swipe Transaction,75781,Saint Louis,MO,63116,5411,
7524516,13/01/2010 13:21,840,2083,$13.80,Swipe Transaction,32175,San Francisco,CA,94132,7538,
7524517,13/01/2010 13:21,1176,5003,$54.00,Swipe Transaction,59935,New Prague,MN,56071,5499,
7524518,13/01/2010 13:21,1250,5446,$14.37,Swipe Transaction,75781,Everett,PA,15537,5411,
7524519,13/01/2010 13:21,1777,4557,$37.75,Swipe Transaction,61195,Annandale,VA,22003,5541,
7524520,13/01/2010 13:21,1985,2834,$5.39,Swipe Transaction,61195,Alpharetta,GA,30022,5541,
7524521,13/01/2010 13:22,764,3727,$61.38,Swipe Transaction,83229,Tennille,GA,31089,5411,
7524522,13/01/2010 13:22,1640,5171,$24.87,Online Transaction,4802,ONLINE,,,4899,
7524523,13/01/2010 13:22,1993,4176,$3.51,Swipe Transaction,60886,Sunnyvale,CA,94087,5912,
7524524,13/01/2010 13:23,837,160,$73.15,Swipe Transaction,60569,Morgantown,WV,26505,5300,
7524525,13/01/2010 13:23,1353,966,$18.01,Swipe Transaction,86410,Syracuse,UT,84075,5211,
7524526,13/01/2010 13:23,1851,5026,$60.37,Swipe Transaction,85196,Morrisville,NC,27560,5912,
7524527,13/01/2010 13:24,1116,5559,$25.99,Swipe Transaction,99104,Telford,PA,18969,4900,
7524528,13/01/2010 13:24,1145,5444,$19.33,Online Transaction,18563,ONLINE,,,4121,
7524530,13/01/2010 13:25,373,5389,$0.00,Swipe Transaction,27092,Lagrange,IN,46761,4829,
7524531,13/01/2010 13:25,474,5114,$7.25,Swipe Transaction,41142,Williston Park,NY,11596,5411,
7524532,13/01/2010 13:25,823,2868,$47.11,Swipe Transaction,43293,Las Cruces,NM,88012,5499,
7524535,13/01/2010 13:25,1295,3318,$54.13,Swipe Transaction,20561,Duluth,MN,55807,5912,
7524536,13/01/2010 13:25,1750,3714,-$90.00,Swipe Transaction,59935,La Grange,IL,60525,5499,
7524537,13/01/2010 13:26,1193,4533,$19.53,Online Transaction,18563,ONLINE,,,4121,
7524539,13/01/2010 13:26,1648,2166,$9.07,Swipe Transaction,24845,Mendham,NJ,7945,5411,
7524540,13/01/2010 13:26,1692,3646,-$97.00,Swipe Transaction,22204,Katonah,NY,10536,5541,
7524541,13/01/2010 13:27,1509,3685,$8.70,Swipe Transaction,86212,Parkville,MD,21234,5411,
7524542,13/01/2010 13:27,1567,2916,$120.00,Swipe Transaction,27092,Binghamton,NY,13903,4829,
7524543,13/01/2010 13:27,1569,4109,$71.53,Swipe Transaction,78222,Sioux Falls,SD,57107,5651,
7524544,13/01/2010 13:27,1670,3304,$1.52,Swipe Transaction,14528,Long Beach,CA,90808,5499,
7524546,13/01/2010 13:27,1696,2408,$120.97,Swipe Transaction,61195,Merritt Island,FL,32952,5541,
7524545,13/01/2010 13:27,1696,2408,-$59.00,Swipe Transaction,61195,Merritt Island,FL,32952,5541,
7524547,13/01/2010 13:28,552,3275,$20.58,Swipe Transaction,37065,Gainesville,FL,32608,5411,
7524548,13/01/2010 13:28,623,2072,$72.13,Swipe Transaction,11468,Batavia,IL,60510,5970,
7524549,13/01/2010 13:28,1687,2509,$68.57,Swipe Transaction,27601,Albuquerque,NM,87120,7538,
7524551,13/01/2010 13:29,11,189,$15.27,Swipe Transaction,4539,Reisterstown,MD,21136,5411,
7524552,13/01/2010 13:29,665,3402,$76.44,Swipe Transaction,67570,Youngstown,OH,44514,5311,
7524553,13/01/2010 13:29,996,4661,$14.67,Swipe Transaction,59935,Hollywood,FL,33024,5499,
7524554,13/01/2010 13:29,1250,2610,$14.55,Swipe Transaction,83271,Everett,PA,15537,4214,
7524555,13/01/2010 13:29,1651,3450,$80.00,Swipe Transaction,27092,Memphis,TN,38116,4829,
7524556,13/01/2010 13:29,1777,4557,-$50.00,Swipe Transaction,61195,Annandale,VA,22003,5541,
7524558,13/01/2010 13:30,55,5865,$1.06,Swipe Transaction,14528,Richmond,CA,94804,5499,
7524559,13/01/2010 13:30,1300,5754,$8.47,Swipe Transaction,98648,Oakdale,LA,71463,5814,
7524560,13/01/2010 13:31,184,3211,$19.46,Swipe Transaction,22204,Edgerton,WI,53534,5541,
7524563,13/01/2010 13:31,970,1012,$41.59,Swipe Transaction,76342,Port Orange,FL,32128,5411,
7524564,13/01/2010 13:31,1740,5885,$120.02,Swipe Transaction,38602,Mukwonago,WI,53149,5311,Insufficient Balance
7524565,13/01/2010 13:32,184,3211,$95.00,Swipe Transaction,22204,Edgerton,WI,53534,5541,
7524566,13/01/2010 13:32,642,2051,$49.36,Swipe Transaction,27601,Atlanta,TX,75551,7538,
7524568,13/01/2010 13:32,1605,3231,$71.85,Swipe Transaction,71063,Middletown,OH,45042,5300,
7524569,13/01/2010 13:33,64,5429,$19.97,Swipe Transaction,61530,Whittier,CA,90601,5921,
7524571,13/01/2010 13:33,696,2488,$516.13,Swipe Transaction,31883,Atlantic City,NJ,8401,7995,
7524572,13/01/2010 13:33,779,2069,$57.48,Swipe Transaction,49192,Pottsboro,TX,75076,5411,
7524573,13/01/2010 13:33,1102,979,$112.24,Swipe Transaction,98488,Tulsa,OK,74137,5300,
7524574,13/01/2010 13:33,1285,5172,$24.16,Swipe Transaction,21461,Annandale,VA,22003,5813,
7524576,13/01/2010 13:34,858,13,-$84.00,Swipe Transaction,5248,Georgetown,TX,78633,5499,
7524577,13/01/2010 13:34,954,5586,$12.13,Swipe Transaction,61195,Riverside,CA,92505,5541,
7524579,13/01/2010 13:35,986,2139,$97.22,Swipe Transaction,66619,Freeport,NY,11520,5912,
7524581,13/01/2010 13:36,75,2227,$8.60,Swipe Transaction,48919,Houston,TX,77073,5311,
7524582,13/01/2010 13:36,90,1100,$59.00,Swipe Transaction,61195,Cocoa,FL,32926,5541,
7524583,13/01/2010 13:36,317,2590,$84.63,Swipe Transaction,67492,Paradise,CA,95967,5411,
7524584,13/01/2010 13:36,771,5005,$36.25,Swipe Transaction,89071,Medford,OR,97504,5310,
7524585,13/01/2010 13:36,1104,5766,$129.55,Swipe Transaction,60569,Pompano Beach,FL,33063,5300,
7524586,13/01/2010 13:36,1279,3220,$19.73,Swipe Transaction,83480,Novi,MI,48375,9402,
7524587,13/01/2010 13:36,1434,2101,$23.74,Swipe Transaction,2838,Delray Beach,FL,33445,7538,
7524588,13/01/2010 13:36,1475,1177,$14.43,Swipe Transaction,20561,Ewa Beach,HI,96706,5912,
7524589,13/01/2010 13:37,776,5859,$240.80,Swipe Transaction,51300,Batavia,NY,14020,3359,
7524590,13/01/2010 13:37,1140,41,$41.93,Swipe Transaction,20561,Arnaudville,LA,70512,5912,
7524591,13/01/2010 13:37,1369,3365,$58.00,Swipe Transaction,71667,Fairland,IN,46126,7538,
7524592,13/01/2010 13:38,169,3256,$2.20,Swipe Transaction,20519,Columbia,SC,29210,5942,
7524593,13/01/2010 13:38,820,3311,$36.59,Swipe Transaction,18215,Yarmouth Port,MA,2675,5719,
7524594,13/01/2010 13:38,1571,2487,$79.83,Swipe Transaction,48919,Hendersonville,TN,37075,5311,
7524595,13/01/2010 13:38,1622,2877,$98.29,Swipe Transaction,7915,Canton,MA,2021,5651,
7524596,13/01/2010 13:39,461,5482,$65.00,Swipe Transaction,26810,Columbus,OH,43221,5541,
7524597,13/01/2010 13:39,1053,3771,$13.95,Swipe Transaction,75936,Oviedo,FL,32765,5814,
7524598,13/01/2010 13:39,1121,5817,$33.40,Swipe Transaction,98374,Charleston,SC,29492,5411,
7524599,13/01/2010 13:39,1736,113,$41.81,Online Transaction,39021,ONLINE,,,4784,
7524600,13/01/2010 13:39,1797,1127,$57.89,Online Transaction,15143,ONLINE,,,4784,
7524602,13/01/2010 13:40,208,4980,$390.05,Swipe Transaction,19363,Anacortes,WA,98221,4112,
7524604,13/01/2010 13:40,674,5348,$16.00,Swipe Transaction,99539,San Diego,CA,92105,5813,
7524605,13/01/2010 13:40,820,127,$37.17,Swipe Transaction,79927,Dennis,MA,2638,5912,
7524607,13/01/2010 13:40,1740,5885,$130.68,Swipe Transaction,38602,Mukwonago,WI,53149,5311,
7524608,13/01/2010 13:41,828,3767,$46.75,Swipe Transaction,67274,San Antonio,TX,78217,5310,
7524609,13/01/2010 13:41,846,221,$15.40,Swipe Transaction,83480,Omaha,NE,68136,9402,
7524610,13/01/2010 13:41,1531,2573,$65.60,Swipe Transaction,53059,Summerville,GA,30747,5912,
7524612,13/01/2010 13:42,285,2156,$12.82,Swipe Transaction,24823,Watsonville,CA,95076,7538,
7524613,13/01/2010 13:42,303,149,$90.99,Swipe Transaction,61195,Brighton,CO,80601,5541,
7524616,13/01/2010 13:42,1985,4085,$21.09,Swipe Transaction,83272,Alpharetta,GA,30022,5300,
7524618,13/01/2010 13:43,779,2069,$71.30,Swipe Transaction,49192,Pottsboro,TX,75076,5411,Insufficient Balance
7524619,13/01/2010 13:43,858,13,$69.84,Swipe Transaction,5248,Georgetown,TX,78633,5499,
7524620,13/01/2010 13:43,1846,3297,$120.00,Swipe Transaction,27092,Springfield,MO,65802,4829,
7524621,13/01/2010 13:44,64,5429,$71.79,Online Transaction,15143,ONLINE,,,4784,Insufficient Balance
7524622,13/01/2010 13:44,802,5432,$22.42,Swipe Transaction,45451,Roseville,CA,95661,7210,
7524624,13/01/2010 13:45,64,5429,$37.15,Online Transaction,15143,ONLINE,,,4784,
7524625,13/01/2010 13:45,75,3781,$34.09,Online Transaction,41122,ONLINE,,,4784,
7524626,13/01/2010 13:45,972,4166,-$59.00,Swipe Transaction,43293,El Paso,TX,79912,5499,
7524627,13/01/2010 13:46,90,1100,$67.27,Swipe Transaction,61195,Cocoa,FL,32926,5541,
7524628,13/01/2010 13:46,349,2520,$71.05,Swipe Transaction,84316,North Lawrence,OH,44666,5300,
7524629,13/01/2010 13:46,986,2139,$1.64,Swipe Transaction,14528,Garden City,NY,11530,5499,
7524630,13/01/2010 13:46,1405,4754,$2.66,Swipe Transaction,90513,Grand Forks,ND,58201,5300,
7524631,13/01/2010 13:46,1530,52,$15.60,Swipe Transaction,20561,Keller,TX,76248,5912,
7524633,13/01/2010 13:47,264,2239,$7.25,Swipe Transaction,16235,Grantville,PA,17028,5912,
7524634,13/01/2010 13:47,776,5859,-$337.00,Swipe Transaction,51300,Batavia,NY,14020,3359,
7524635,13/01/2010 13:47,1187,91,$10.24,Swipe Transaction,22204,Mosinee,WI,54455,5541,
